chr3	138212908	138213593	686	*	6.41	6.84	5.81	-1.03	0.0152	1	98	130.75	39.99	72.18	3UTR	NA	NA
chr5	179755528	179755984	457	*	5.39	5.89	4.63	-1.25	0.0153	1	77	41.22	27.75	21.93	intron	NA	NA
chr16	85969385	85970308	924	*	7.29	7.71	6.7	-1.01	0.0153	1	279	138.57	123.22	84.06	intergenic	NA	NA
chr6	125516044	125516518	475	*	6.72	7.1	6.2	-0.9	0.0153	1	141	134.31	81.6	65.79	intron	NA	NA
chr17	75096081	75096528	448	*	4.99	5.49	4.22	-1.27	0.0153	1	44	46.19	16.32	21.02	intron	NA	NA
chr1	94810891	94811214	324	*	4.59	5.15	3.67	-1.48	0.0153	1	36	34.82	16.32	9.14	intergenic	NA	NA
chr1	186927701	186928024	324	*	4.26	4.85	3.24	-1.62	0.0153	1	25	32.69	10.61	8.22	intron	NA	NA
chr18	76565590	76566222	633	*	5.72	6.22	4.96	-1.26	0.0153	1	105	44.06	36.72	25.58	intergenic	NA	NA
chr3	12435406	12435847	442	*	5.83	6.27	5.19	-1.07	0.0154	1	90	63.96	37.54	35.63	intron	NA	NA
chr21	27275917	27276323	407	*	5.84	6.27	5.22	-1.05	0.0154	1	67	87.41	34.27	40.2	intron	NA	NA
chr3	171847454	171848243	790	*	7.06	7.42	6.57	-0.85	0.0154	1	174	168.42	94.66	95.94	intron	NA	NA
chr8	8779594	8779806	213	*	4.31	4.9	3.3	-1.59	0.0154	1	34	25.58	10.61	9.14	intergenic	NA	NA
chr3	17943279	17943775	497	*	6.8	7.17	6.3	-0.88	0.0154	1	144	144.97	80.79	76.75	intergenic	NA	NA
chr3	12524293	12524621	329	*	6.32	6.74	5.74	-1	0.0154	1	128	85.27	53.86	52.99	promoter	TSEN2	80746
chr3	82178983	82179607	625	*	6.1	6.51	5.52	-0.98	0.0154	1	91	90.96	48.15	43.86	intron	NA	NA
chr20	37967633	37967981	349	*	4.22	4.82	3.16	-1.65	0.0154	1	23	33.4	10.61	7.31	intergenic	NA	NA
chr17	17726792	17727558	767	*	7.75	8.13	7.22	-0.91	0.0155	1	361	199.68	168.1	129.75	promoter	NA	NA
chr11	75087064	75087666	603	*	5.14	5.68	4.27	-1.41	0.0155	1	74	28.42	20.4	18.27	intergenic	NA	NA
chr16	56458701	56459775	1075	*	7.54	7.91	7.04	-0.87	0.0155	1	273	209.63	158.31	105.08	promoter	AMFR	267
chr5	58652554	58652949	396	*	4.76	5.29	3.91	-1.38	0.0155	1	44	34.11	16.32	13.71	promoter	NA	NA
chr19	18512494	18513015	522	*	6.76	7.22	6.06	-1.16	0.0155	1	190	108.72	97.11	36.55	intergenic	NA	NA
chr5	52777630	52778069	440	*	7.31	7.7	6.78	-0.92	0.0155	1	238	178.36	136.28	84.06	intron	NA	NA
chrX	18974304	18975189	886	*	6.16	6.56	5.59	-0.97	0.0155	1	91	98.06	50.59	45.69	intron	NA	NA
chrX	97134424	97134834	411	*	5.43	5.89	4.75	-1.14	0.0155	1	60	58.98	22.85	31.07	intergenic	NA	NA
chrX	76388425	76388892	468	*	4.41	4.99	3.42	-1.57	0.0155	1	23	40.51	12.24	9.14	intergenic	NA	NA
chr3	104605175	104606220	1046	*	7.02	7.39	6.52	-0.87	0.0155	1	158	178.36	102.82	81.32	intergenic	NA	NA
chr20	887383	887819	437	*	6.33	6.79	5.65	-1.14	0.0156	1	152	69.64	61.2	39.29	intron	NA	NA
chr5	11322246	11322585	340	*	4.36	4.96	3.34	-1.62	0.0156	1	23	39.08	6.53	13.71	intron	NA	NA
chr15	77327278	77327758	481	*	5.79	6.23	5.16	-1.07	0.0156	1	85	64.67	36.72	34.72	intron	NA	NA
chrX	41097798	41098158	361	*	5.42	5.89	4.72	-1.17	0.0157	1	61	57.56	31.83	21.02	intergenic	NA	NA
chr8	96247866	96248395	530	*	6.07	6.5	5.44	-1.06	0.0157	1	107	74.61	52.23	34.72	intergenic	NA	NA
chr1	222002781	222003493	713	*	6.41	6.8	5.87	-0.94	0.0157	1	109	114.41	63.65	52.99	intergenic	NA	NA
chr4	119856944	119857461	518	*	5.83	6.3	5.12	-1.18	0.0157	1	107	50.45	35.91	33.81	intron	NA	NA
chr5	6162237	6163096	860	*	6.27	6.67	5.69	-0.98	0.0157	1	107	97.35	60.39	42.94	intergenic	NA	NA
chr6	28902438	28902847	410	*	5.55	6.01	4.88	-1.13	0.0157	1	69	59.69	34.27	24.67	intergenic	NA	NA
chr2	220221645	220221872	228	*	4.23	4.82	3.19	-1.63	0.0158	1	31	25.58	7.34	10.96	intergenic	NA	NA
chr7	89080	89743	664	*	6.59	6.98	6.06	-0.92	0.0158	1	131	122.23	75.89	57.56	intergenic	NA	NA
chrX	118868685	118869432	748	*	6.87	7.26	6.33	-0.93	0.0159	1	174	133.6	96.29	64.87	intergenic	NA	NA
chr10	126736691	126736891	201	*	4.34	4.92	3.36	-1.57	0.0159	1	30	30.56	12.24	8.22	intron	NA	NA
chr21	35395052	35395633	582	*	6.65	7.05	6.1	-0.96	0.0159	1	162	103.75	70.18	66.7	intergenic	NA	NA
chr5	115345478	115345886	409	*	5.07	5.57	4.29	-1.28	0.0159	1	55	39.79	16.32	22.84	intron	NA	NA
chr2	83308906	83309860	955	*	7.61	7.95	7.16	-0.79	0.0159	1	225	270.74	141.99	144.36	intergenic	NA	NA
chr1	33899176	33899817	642	*	7.57	7.92	7.11	-0.8	0.0159	1	259	223.84	125.67	150.76	intergenic	NA	NA
chr8	130566590	130567199	610	*	7.41	7.8	6.88	-0.92	0.0159	1	240	205.37	151.78	84.06	intergenic	NA	NA
chrX	71251467	71251934	468	*	4.98	5.48	4.21	-1.27	0.0159	1	45	44.06	18.77	18.27	intron	NA	NA
chr3	64276666	64277465	800	*	7.05	7.42	6.55	-0.87	0.016	1	194	147.81	93.84	93.2	intergenic	NA	NA
chr4	162241601	162241801	201	*	3.45	4.16	1.97	-2.19	0.016	1	18	17.77	3.26	4.57	intergenic	NA	NA
chr8	111145190	111145597	408	*	5.07	5.57	4.3	-1.27	0.016	1	43	51.87	14.69	24.67	intergenic	NA	NA
chr5	158380979	158381646	668	*	7.34	7.74	6.79	-0.95	0.016	1	256	171.26	139.54	82.23	intron	NA	NA
chr3	190909584	190909814	231	*	4.17	4.77	3.1	-1.68	0.016	1	32	22.74	9.79	7.31	intergenic	NA	NA
chr14	63670785	63671069	285	*	3.75	4.46	2.32	-2.15	0.016	1	22	22.03	0.82	9.14	promoter	RHOJ	57381
chr2	218808667	218809009	343	*	5.55	6.01	4.87	-1.14	0.016	1	77	51.87	31.01	27.41	promoter	NA	NA
chr8	105349195	105349570	376	*	6.87	7.25	6.37	-0.87	0.0161	1	157	146.39	90.58	74.92	intergenic	NA	NA
chr6	106049875	106050075	201	*	4.35	4.92	3.38	-1.54	0.0161	1	28	32.69	8.98	11.88	intergenic	NA	NA
chrX	101203645	101204162	518	*	6.49	6.88	5.95	-0.94	0.0161	1	126	110.15	69.36	53.91	intergenic	NA	NA
chr14	25164275	25165101	827	*	6.88	7.28	6.34	-0.94	0.0161	1	184	125.78	93.84	67.61	intergenic	NA	NA
chr1	154916330	154916989	660	*	6.05	6.51	5.36	-1.15	0.0161	1	114	68.22	54.67	27.41	3UTR	NA	NA
chr3	13231043	13231790	748	*	7.34	7.75	6.76	-0.98	0.0161	1	287	142.12	122.41	95.02	intergenic	NA	NA
chr9	73140488	73141159	672	*	5.45	5.91	4.78	-1.13	0.0161	1	59	61.11	31.01	23.76	intergenic	NA	NA
chr11	36768582	36769156	575	*	6.58	6.97	6.05	-0.92	0.0161	1	139	111.57	66.91	65.79	intergenic	NA	NA
chr6	1287474	1287943	470	*	6.58	6.97	6.06	-0.91	0.0161	1	129	121.52	60.39	73.1	intergenic	NA	NA
chr19	8642061	8642387	327	*	5.75	6.23	5.02	-1.22	0.0161	1	102	48.32	39.17	25.58	promoter	NA	NA
chr9	92003024	92003702	679	*	6.14	6.58	5.51	-1.07	0.0161	1	123	68.22	48.96	42.03	intron	NA	NA
chr3	167464751	167465491	741	*	6.94	7.32	6.44	-0.88	0.0161	1	178	140.7	90.58	83.15	intron	NA	NA
chr7	54487456	54487656	201	*	2.89	3.72	0.75	-2.97	0.0162	1	10	16.34	2.45	0.91	intergenic	NA	NA
chr4	89779946	89780627	682	*	6.13	6.54	5.56	-0.97	0.0162	1	97	88.83	49.78	44.77	intron	NA	NA
chr11	29127421	29127917	497	*	4.34	4.95	3.27	-1.69	0.0162	1	25	36.95	14.69	4.57	intergenic	NA	NA
chr3	129244829	129245310	482	*	5.69	6.18	4.95	-1.23	0.0162	1	95	49.74	39.99	21.93	intergenic	NA	NA
chr19	33764469	33765355	887	*	7.63	8	7.14	-0.86	0.0162	1	282	230.24	172.18	110.56	intergenic	NA	NA
chr17	54366659	54366977	319	*	5.33	5.83	4.57	-1.26	0.0163	1	68	45.48	31.01	16.45	intron	NA	NA
chr5	55471001	55471617	617	*	4.47	3.51	5.03	1.52	0.0163	1	15	7.82	39.99	25.58	intron	NA	NA
chr6	14865832	14866386	555	*	5.8	6.28	5.08	-1.21	0.0163	1	94	61.82	47.33	20.1	intergenic	NA	NA
chr8	130709419	130709874	456	*	4.96	5.47	4.16	-1.31	0.0163	1	45	43.35	22.03	13.71	intergenic	NA	NA
chr17	72747743	72748177	435	*	6.93	7.4	6.24	-1.16	0.0163	1	207	130.04	113.43	37.46	intron	NA	NA
chr2	113693716	113694536	821	*	7.11	7.48	6.61	-0.87	0.0163	1	202	154.91	105.27	90.46	intergenic	NA	NA
chr1	218447216	218447524	309	*	4.54	5.08	3.65	-1.44	0.0163	1	33	34.82	12.24	12.79	intergenic	NA	NA
chr19	46170910	46171624	715	*	6.44	6.87	5.8	-1.07	0.0163	1	153	81.72	67.73	43.86	promoter	GIPR	2696
chr19	8389126	8389366	241	*	5.06	5.62	4.13	-1.49	0.0163	1	74	24.16	21.22	13.71	intron	NA	NA
chr5	103431209	103432363	1155	*	7.55	7.9	7.09	-0.81	0.0163	1	250	228.11	152.6	120.61	intergenic	NA	NA
chr10	121275866	121276614	749	*	7.76	8.14	7.24	-0.9	0.0163	1	344	220.29	185.24	117.87	intron	NA	NA
chr8	66893623	66894756	1134	*	7.71	8.06	7.26	-0.8	0.0163	1	287	245.87	171.37	135.23	intergenic	NA	NA
chr2	68654172	68654731	560	*	6.67	7.07	6.12	-0.94	0.0163	1	152	115.83	81.6	57.56	intergenic	NA	NA
chr16	30904881	30905818	938	*	7.19	7.56	6.7	-0.85	0.0164	1	208	168.42	114.24	94.11	promoter	BCL7C	9274
chr5	35194551	35195335	785	*	6.32	6.73	5.75	-0.98	0.0164	1	112	100.2	64.47	42.94	intron	NA	NA
chr15	41583404	41583718	315	*	4.09	4.72	2.96	-1.76	0.0164	1	35	17.77	7.34	8.22	intron	NA	NA
chr3	51987498	51987866	369	*	5.59	6.04	4.92	-1.12	0.0164	1	70	61.82	36.72	23.76	promoter	GPR62	118442
chr2	12868307	12868793	487	*	4.62	3.74	5.16	1.43	0.0164	1	11	15.63	35.09	36.55	intron	NA	NA
chr15	101413250	101413606	357	*	5.63	6.08	4.97	-1.1	0.0165	1	78	56.85	33.46	29.24	intergenic	NA	NA
chr9	78966987	78967268	282	*	4.39	4.97	3.4	-1.56	0.0165	1	32	30.56	6.53	14.62	intron	NA	NA
chr13	91866101	91866785	685	*	7.32	7.67	6.85	-0.82	0.0165	1	186	221	107.72	122.44	intergenic	NA	NA
chr7	140356062	140356934	873	*	7.18	7.54	6.7	-0.84	0.0165	1	194	176.94	112.61	95.02	intergenic	NA	NA
chr8	97466819	97467127	309	*	4.17	4.78	3.11	-1.66	0.0165	1	20	34.82	8.16	9.14	intergenic	NA	NA
chr9	106384323	106384542	220	*	3.32	4.08	1.65	-2.42	0.0166	1	16	17.77	0.82	5.48	intergenic	NA	NA
chr5	8019971	8020316	346	*	4.22	4.83	3.15	-1.68	0.0166	1	32	24.87	12.24	5.48	intergenic	NA	NA
chr3	121811269	121811879	611	*	5.91	6.35	5.27	-1.08	0.0166	1	99	63.96	44.07	32.89	intron	NA	NA
chr16	76420632	76421153	522	*	4.86	5.38	4.06	-1.32	0.0166	1	44	39.08	18.77	14.62	intron	NA	NA
chr11	72896101	72897389	1289	*	7.87	8.24	7.38	-0.86	0.0166	1	345	257.95	205.64	127	intergenic	NA	NA
chr8	37178585	37179127	543	*	6.01	6.43	5.42	-1.01	0.0166	1	95	77.46	45.7	40.2	intergenic	NA	NA
chr19	4811535	4812040	506	*	5.9	6.32	5.31	-1.01	0.0166	1	83	76.75	40.8	38.38	intergenic	NA	NA
chr2	65066856	65067684	829	*	7.33	7.76	6.72	-1.03	0.0166	1	277	155.62	141.99	69.44	intergenic	NA	NA
chr12	102250795	102251385	591	*	6.1	6.51	5.53	-0.99	0.0166	1	91	91.67	39.17	52.99	intergenic	NA	NA
chr19	14695915	14696440	526	*	4.64	5.19	3.74	-1.45	0.0166	1	46	27	13.87	12.79	intron	NA	NA
chr1	183624666	183624866	201	*	4.06	4.67	2.96	-1.71	0.0166	1	29	22.03	7.34	8.22	intron	NA	NA
chr3	40804402	40804611	210	*	3.54	4.25	2.06	-2.19	0.0166	1	19	19.19	6.53	1.83	intergenic	NA	NA
chr12	65804234	65804646	413	*	5.07	5.56	4.32	-1.24	0.0166	1	47	47.61	16.32	23.76	intron	NA	NA
chr5	67815010	67815292	283	*	4.83	5.35	4.03	-1.32	0.0166	1	43	38.37	17.14	15.53	intergenic	NA	NA
chrX	119791780	119791989	210	*	3.25	4	1.61	-2.39	0.0167	1	17	14.92	2.45	3.65	intergenic	NA	NA
chr16	85088966	85089720	755	*	7.66	8.01	7.2	-0.8	0.0167	1	270	245.16	168.92	126.09	intron	NA	NA
chr9	23258637	23258921	285	*	3.54	4.24	2.13	-2.11	0.0167	1	15	22.74	3.26	5.48	intergenic	NA	NA
chr1	34157800	34158277	478	*	5.38	5.84	4.7	-1.14	0.0167	1	57	57.56	22.85	29.24	intron	NA	NA
chr15	40600689	40601375	687	*	7.77	8.13	7.29	-0.84	0.0168	1	308	252.98	190.95	122.44	promoter	PLCB2	5330
chr12	8085859	8086150	292	*	5.25	5.75	4.48	-1.27	0.0168	1	56	51.87	31.01	13.71	intron	NA	NA
chr2	185492718	185493055	338	*	4.28	4.87	3.27	-1.6	0.0168	1	30	28.42	6.53	12.79	intron	NA	NA
chr2	46717396	46718352	957	*	7.43	7.85	6.84	-1.01	0.0169	1	305	156.34	146.07	83.15	intergenic	NA	NA
chr15	80263366	80263992	627	*	6.65	7.06	6.05	-1.01	0.0169	1	166	101.62	81.6	51.17	promoter	BCL2A1	597
chr9	82483671	82484020	350	*	5.29	5.77	4.59	-1.18	0.0169	1	62	46.9	25.3	22.84	promoter	NA	NA
chrX	53965541	53966039	499	*	5.92	6.38	5.24	-1.14	0.017	1	103	63.24	48.96	26.5	intron	NA	NA
chr22	38577616	38578187	572	*	7.58	7.94	7.1	-0.84	0.017	1	259	233.79	166.47	108.73	promoter	NA	NA
chr1	30852814	30853526	713	*	5.51	5.97	4.85	-1.12	0.017	1	71	54.01	29.38	28.32	intergenic	NA	NA
chr1	41341306	41341964	659	*	6.84	7.21	6.35	-0.86	0.0171	1	155	140.7	81.6	81.32	intergenic	NA	NA
chr2	161522680	161523467	788	*	6.71	7.09	6.18	-0.91	0.0171	1	135	137.86	85.68	59.39	intergenic	NA	NA
chrX	77928642	77929282	641	*	5.38	5.84	4.69	-1.15	0.0171	1	65	49.74	25.3	26.5	intergenic	NA	NA
chr20	352467	352995	529	*	7.35	7.76	6.77	-0.99	0.0171	1	272	161.31	141.99	76.75	intergenic	NA	NA
chrX	13149671	13150333	663	*	5.78	6.23	5.12	-1.1	0.0171	1	86	63.96	43.25	26.5	intergenic	NA	NA
chr18	54135351	54136080	730	*	6.17	6.64	5.46	-1.17	0.0172	1	137	61.82	56.31	31.98	intergenic	NA	NA
chr17	8982725	8983472	748	*	6.6	5.91	7.07	1.16	0.0172	1	79	41.22	194.22	74.92	intron	NA	NA
chr14	24783231	24783444	214	*	5.47	5.94	4.79	-1.15	0.0172	1	62	60.4	34.27	21.02	promoter	NA	NA
chr4	116200128	116200879	752	*	6.51	6.9	5.98	-0.93	0.0172	1	101	138.57	61.2	64.87	intergenic	NA	NA
chr19	41915335	41916144	810	*	6.7	7.11	6.13	-0.99	0.0172	1	172	105.17	83.24	56.65	intron	NA	NA
chr17	1945069	1945700	632	*	6.19	6.64	5.52	-1.12	0.0173	1	118	81.72	63.65	28.32	promoter	NA	NA
chrX	53291962	53293011	1050	*	6.71	7.08	6.2	-0.88	0.0173	1	143	127.91	68.55	78.58	intron	NA	NA
chr1	45973947	45974188	242	*	4.67	3.8	5.2	1.4	0.0173	1	18	9.95	41.62	31.98	intron	NA	NA
chr15	89959507	89959907	401	*	5.96	6.38	5.38	-0.99	0.0173	1	78	88.12	42.43	41.12	intergenic	NA	NA
chr8	25100955	25101611	657	*	6.3	6.72	5.7	-1.01	0.0173	1	127	83.14	60.39	43.86	intron	NA	NA
chr9	110918642	110919265	624	*	6.6	6.98	6.08	-0.9	0.0173	1	138	114.41	70.99	63.96	intergenic	NA	NA
chr19	29147543	29148203	661	*	5.69	6.12	5.06	-1.06	0.0174	1	64	75.33	29.38	37.46	intron	NA	NA
chr18	45693262	45693709	448	*	5.45	5.93	4.73	-1.2	0.0174	1	77	44.77	31.01	21.93	promoter	NA	NA
chr8	134093875	134094465	591	*	7.07	7.48	6.5	-0.99	0.0174	1	221	137.15	115.88	64.87	intron	NA	NA
chr19	13972360	13973358	999	*	7.54	7.95	6.95	-0.99	0.0174	1	327	166.99	157.49	90.46	intergenic	NA	NA
chr19	55085182	55085382	201	*	4.7	5.25	3.8	-1.45	0.0174	1	44	31.98	18.77	9.14	promoter	LILRB1	10859
chr20	43104310	43104917	608	*	5.91	6.35	5.28	-1.06	0.0174	1	98	64.67	43.25	34.72	promoter	TTPAL	79183
chr9	126717022	126717774	753	*	7.18	7.54	6.7	-0.84	0.0174	1	212	161.31	102.82	105.08	intergenic	NA	NA
chr8	23890635	23891304	670	*	6.62	7	6.09	-0.91	0.0174	1	139	117.25	76.71	59.39	intergenic	NA	NA
chr19	54345350	54345704	355	*	4.54	5.08	3.65	-1.44	0.0175	1	38	29.85	12.24	12.79	intergenic	NA	NA
chr20	49853905	49854105	201	*	3.33	4.06	1.79	-2.27	0.0175	1	17	16.34	3.26	3.65	intergenic	NA	NA
chr14	75605108	75605440	333	*	3.74	4.41	2.46	-1.95	0.0175	1	19	23.45	7.34	3.65	intron	NA	NA
chr9	27634845	27635282	438	*	5.27	5.75	4.55	-1.2	0.0175	1	63	44.77	19.58	27.41	intergenic	NA	NA
chr17	29135697	29136373	677	*	6.07	6.54	5.35	-1.2	0.0175	1	110	76.75	60.39	21.02	intron	NA	NA
chr22	38437872	38438591	720	*	6.2	6.63	5.57	-1.06	0.0175	1	129	69.64	53.04	42.03	intergenic	NA	NA
chr19	7557180	7557400	221	*	4.62	5.17	3.72	-1.45	0.0176	1	43	29.14	16.32	10.05	intergenic	TEX45	374877
chr16	89723862	89724574	713	*	7.36	7.76	6.79	-0.98	0.0176	1	274	160.6	141.99	78.58	promoter	CHMP1A	5119
chr11	92523843	92524569	727	*	7.44	7.8	6.95	-0.84	0.0176	1	231	213.9	148.52	99.59	intron	NA	NA
chr17	79282824	79283604	781	*	6.74	7.19	6.08	-1.11	0.0176	1	182	110.86	97.11	38.38	promoter	NA	NA
chr6	43969140	43969355	216	*	5.56	6.02	4.88	-1.14	0.0177	1	75	54.72	35.91	22.84	intron	NA	NA
chr15	91191366	91192194	829	*	7.64	8.05	7.07	-0.98	0.0177	1	321	208.92	183.61	84.97	intergenic	NA	NA
chr11	65343143	65343620	478	*	7.15	7.57	6.56	-1.01	0.0177	1	205	174.1	132.2	56.65	promoter	EHBP1L1	254102
chr10	22232431	22232974	544	*	5.64	6.08	4.99	-1.09	0.0177	1	75	60.4	26.11	37.46	intron	NA	NA
chr1	6694808	6695008	201	*	4.6	5.16	3.68	-1.48	0.0177	1	45	26.29	15.5	10.05	3UTR	NA	NA
chr4	55305906	55306494	589	*	7.3	7.65	6.83	-0.82	0.0177	1	191	211.05	125.67	102.33	intergenic	NA	NA
chr10	80828453	80829142	690	*	7.27	7.66	6.72	-0.94	0.0178	1	246	159.18	132.2	78.58	promoter	ZMIZ1-AS1	283050
chr17	56421418	56422141	724	*	7.61	8.02	7.04	-0.98	0.0178	1	328	191.16	174.63	88.63	intron	NA	NA
chr16	31363288	31364137	850	*	6.77	7.18	6.2	-0.98	0.0178	1	172	117.25	92.21	54.82	intergenic	NA	NA
chr1	165853603	165854251	649	*	5.04	5.53	4.31	-1.22	0.0178	1	44	48.32	20.4	19.19	intron	NA	NA
chr19	19516013	19516679	667	*	7.27	7.64	6.77	-0.87	0.0178	1	204	194.71	133.01	85.89	intron	NA	NA
chr3	133683436	133684125	690	*	5.84	6.28	5.2	-1.08	0.0178	1	93	62.53	43.25	30.15	intron	NA	NA
chr15	75397177	75397642	466	*	7.23	7.61	6.71	-0.9	0.0178	1	232	158.47	124.04	84.97	intergenic	NA	NA
chr5	169540226	169540864	639	*	5.52	5.97	4.86	-1.11	0.0178	1	68	57.56	33.46	24.67	intergenic	NA	NA
chr13	37106062	37106308	247	*	4.56	5.1	3.69	-1.41	0.0179	1	36	32.69	13.06	12.79	intergenic	NA	NA
chr4	123509962	123510478	517	*	6.83	7.2	6.33	-0.87	0.0179	1	163	131.46	79.97	81.32	intergenic	NA	NA
chr8	126446875	126447318	444	*	7.84	8.18	7.41	-0.77	0.0179	1	309	269.32	188.5	150.76	promoter	NA	NA
chr4	74570223	74570690	468	*	6.49	6.92	5.88	-1.04	0.0179	1	158	83.85	68.55	49.34	intergenic	NA	NA
chrX	119882937	119883450	514	*	6.68	6.17	7.06	0.89	0.0179	1	81	62.53	143.62	122.44	intergenic	NA	NA
chr4	3531234	3531579	346	*	5.45	5.95	4.69	-1.26	0.0179	1	78	45.48	35.09	16.45	intron	NA	NA
chr4	26136848	26137467	620	*	6.84	7.21	6.34	-0.87	0.0179	1	163	133.6	85.68	76.75	intergenic	NA	NA
chr4	16239236	16240008	773	*	6.65	7.03	6.14	-0.9	0.0179	1	147	115.12	67.73	73.1	intron	NA	NA
chr9	137235979	137236683	705	*	6.94	7.35	6.36	-0.99	0.018	1	204	122.23	103.64	60.3	intron	NA	NA
chr9	82198795	82199522	728	*	6.46	6.85	5.9	-0.95	0.018	1	132	99.49	68.55	51.17	intron	NA	NA
chrX	126145726	126146264	539	*	4.61	5.15	3.75	-1.4	0.018	1	29	41.93	12.24	14.62	intergenic	NA	NA
chr19	18416222	18416466	245	*	5.32	5.79	4.63	-1.16	0.018	1	53	57.56	29.38	20.1	intergenic	NA	NA
chr2	68665962	68666421	460	*	6.44	6.85	5.85	-1	0.018	1	130	100.91	73.44	42.03	intergenic	NA	NA
chrX	37646542	37647105	564	*	5.85	6.27	5.25	-1.02	0.018	1	79	75.33	41.62	34.72	intron	NA	NA
chr10	134261279	134261479	201	*	6.37	6.8	5.76	-1.04	0.018	1	133	90.25	70.18	38.38	exon	NA	NA
chr1	2177849	2178492	644	*	6.17	6.62	5.52	-1.11	0.0181	1	127	70.35	58.75	32.89	intron	NA	NA
chr7	73967654	73968670	1017	*	6.65	7.06	6.09	-0.97	0.0181	1	164	102.33	79.16	56.65	intron	NA	NA
chr1	229290328	229290620	293	*	5.26	5.78	4.47	-1.31	0.0181	1	74	35.53	27.75	16.45	intergenic	NA	NA
chr6	142528569	142528828	260	*	4.72	5.26	3.85	-1.41	0.0181	1	43	33.4	18.77	10.05	intron	NA	NA
chr11	37025152	37025384	233	*	4.42	4.98	3.49	-1.49	0.0181	1	26	36.95	10.61	11.88	intergenic	NA	NA
chr13	41344947	41345688	742	*	7.63	7.99	7.15	-0.84	0.0181	1	298	210.34	162.39	122.44	promoter	MRPS31	10240
chr14	77310552	77310972	421	*	6.42	6.84	5.83	-1	0.0181	1	138	90.96	69.36	44.77	5UTR	NA	NA
chr8	50557643	50558027	385	*	5.18	5.68	4.43	-1.25	0.0182	1	54	48.32	13.87	29.24	intergenic	NA	NA
chr2	68662095	68662468	374	*	6.38	6.78	5.84	-0.93	0.0182	1	124	95.22	57.12	57.56	intergenic	NA	NA
chr2	232410108	232410696	589	*	7.8	8.14	7.34	-0.8	0.0182	1	311	252.98	186.87	137.97	intergenic	NA	NA
chr13	93970791	93971439	649	*	6.68	7.05	6.18	-0.87	0.0182	1	126	138.57	73.44	71.27	intron	NA	NA
chrX	39609629	39610552	924	*	7.27	7.69	6.66	-1.03	0.0182	1	271	142.12	133.83	68.53	intergenic	NA	NA
chr9	137263520	137264306	787	*	7.72	8.08	7.23	-0.85	0.0182	1	328	214.61	173.82	127	intron	NA	NA
chr7	20547647	20548240	594	*	6.64	7.03	6.09	-0.94	0.0182	1	135	127.2	50.59	85.89	intergenic	NA	NA
chr3	129630070	129630507	438	*	4.79	5.32	3.92	-1.4	0.0182	1	41	39.08	21.22	9.14	intergenic	NA	NA
chr5	150158692	150158935	244	*	6.44	6.86	5.86	-1	0.0183	1	142	90.25	69.36	46.6	intron	NA	NA
chr19	18526253	18526560	308	*	6.24	6.64	5.69	-0.94	0.0183	1	88	110.86	53.04	50.25	intergenic	NA	NA
chr11	70857246	70857581	336	*	4.23	3.2	4.83	1.63	0.0183	1	12	6.4	36.72	20.1	intron	NA	NA
chr13	46914991	46915825	835	*	7.89	8.25	7.41	-0.84	0.0183	1	326	283.54	215.43	125.18	intergenic	NA	NA
chr16	85569008	85570224	1217	*	7.46	7.85	6.94	-0.91	0.0183	1	263	198.26	158.31	86.8	intergenic	NA	NA
chr4	22911812	22912542	731	*	6.31	6.71	5.74	-0.97	0.0183	1	118	91.67	44.07	63.05	intergenic	NA	NA
chr2	136876423	136877276	854	*	7.58	7.95	7.09	-0.86	0.0183	1	285	208.21	164.02	107.82	promoter	CXCR4	7852
chr8	86414392	86414877	486	*	5.5	5.94	4.86	-1.08	0.0184	1	59	63.96	26.93	31.07	intergenic	NA	NA
chr17	19967149	19967909	761	*	6.87	7.23	6.38	-0.85	0.0184	1	159	142.12	88.95	77.66	intron	NA	NA
chr8	103569348	103569842	495	*	5.42	5.89	4.72	-1.18	0.0184	1	67	51.87	33.46	19.19	intron	NA	NA
chr6	10082308	10083170	863	*	7.02	7.38	6.55	-0.83	0.0185	1	175	157.76	92.21	95.02	intron	NA	NA
chr21	34577740	34578140	401	*	4.87	5.44	3.91	-1.54	0.0185	1	53	34.11	24.48	5.48	intergenic	NA	NA
chr1	209833258	209833929	672	*	6.64	7.03	6.11	-0.91	0.0185	1	153	108.01	71.81	66.7	intergenic	NA	NA
chr1	54869550	54869809	260	*	6.06	6.49	5.44	-1.05	0.0185	1	109	71.06	52.23	34.72	intron	NA	NA
chr14	89950834	89951118	285	*	4.37	4.94	3.42	-1.52	0.0185	1	25	36.24	12.24	9.14	intron	NA	NA
chr6	6685607	6686026	420	*	6.65	7.05	6.1	-0.95	0.0185	1	153	111.57	82.42	54.82	intergenic	NA	NA
chr7	106065294	106065973	680	*	7.43	7.81	6.92	-0.89	0.0185	1	284	164.15	113.43	128.83	intergenic	NA	NA
chr12	111712748	111712948	201	*	3.98	4.66	2.63	-2.04	0.0186	1	30	20.61	11.42	0.91	intron	NA	NA
chr17	17575754	17576316	563	*	6.01	6.47	5.36	-1.11	0.0186	1	100	76.75	56.31	25.58	intergenic	NA	NA
chr11	94259590	94260130	541	*	6.55	6.94	6.02	-0.91	0.0186	1	109	135.73	72.63	57.56	intron	NA	NA
