GeneID	Chr	Length	Symbol	type_of_gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
23492	22	3964	CBX7	protein-coding	0.357755661642922	1.33453518844887	1.25567074763429	0.22396976105621	0.428630504800399	-5.45939766512398
100505537	1	2451	NA	NA	-0.433921648083796	0.917234969988019	-1.25627837272316	0.224046080353005	0.428630504800399	-5.36185868822705
130074	2	5406	FAM168B	protein-coding	-0.109582843324335	7.04347076195947	-1.25545318232821	0.224047022742524	0.428630504800399	-6.55653075196573
9322	19	2011	TRIP10	protein-coding	-0.465303416269585	0.200197409595077	-1.25541906109177	0.224059141722096	0.428630504800399	-5.20991983532187
23510	17	3698	KCTD2	protein-coding	0.137033495965827	4.91541778904763	1.25515457041264	0.224153099093248	0.42874606395938	-6.33516050531283
4084	2	5587	MXD1	protein-coding	-0.148977719734205	4.89502009021366	-1.25493419500898	0.224231408182723	0.428750539373255	-6.33335837621323
79729	1	2579	SH3D21	protein-coding	0.361581788700103	1.36734992523588	1.25487178618337	0.224253588616602	0.428750539373255	-5.46795491892476
414	X	6319	ARSD	protein-coding	-0.184121698276295	3.66297267964206	-1.25480936486169	0.224275775182229	0.428750539373255	-6.07651118716564
9984	18	2120	THOC1	protein-coding	-0.129485427811255	5.38083065013594	-1.25477034881508	0.22428964361141	0.428750539373255	-6.40452330312659
79365	12	3780	BHLHE41	protein-coding	-0.298593043778758	1.90817753505631	-1.25451726534062	0.224379619310748	0.428858383962317	-5.61241834850435
890	4	2798	CCNA2	protein-coding	0.115419360253271	8.34000825697407	1.25427543382542	0.224465620709599	0.42895860132316	-6.59524711519153
112597	2	959	CYTOR	ncRNA	0.183317972283223	3.64438136776066	1.25417337973353	0.2245019213405	0.428963823685743	-6.07035227831012
79109	9	3693	MAPKAP1	protein-coding	-0.121841329419112	6.0351364168197	-1.25335091941417	0.224794635454953	0.429458909624584	-6.47894460332844
2622	16	3294	GAS8	protein-coding	0.380216434730505	1.24173132124958	1.25316100255719	0.224862268720947	0.429523906126304	-5.43903866007568
2635	1	3040	GBP3	protein-coding	0.395934037403641	1.36154042312312	1.25480858781665	0.225088832256597	0.429892420775228	-5.46553318682553
1374	11	5485	CPT1A	protein-coding	-0.109725617660709	6.97791486430654	-1.25238930964701	0.225137245470238	0.429894907581926	-6.55635008890037
25822	9	2900	DNAJB5	protein-coding	-0.283301195209273	2.14984665966053	-1.25233273234963	0.225157415795119	0.429894907581926	-5.68115722575611
22954	9	3719	TRIM32	protein-coding	0.241596646741411	2.70394014801076	1.25163033877855	0.225407941372055	0.430308945741483	-5.82812354894194
1821	X	7118	DRP2	protein-coding	0.31026405252085	1.90988309469762	1.25124656043285	0.225544915751693	0.430411028177976	-5.61337386522554
55054	2	3405	ATG16L1	protein-coding	0.146888012242333	4.63763674936444	1.25121876143767	0.225554839981757	0.430411028177976	-6.29149258082091
9904	12	5646	RBM19	protein-coding	-0.117830775476108	6.495479931396	-1.25119742198565	0.225562458385469	0.430411028177976	-6.52353736288625
388552	19	2600	BLOC1S3	protein-coding	-0.22714631078497	2.77452291348438	-1.25067290477409	0.225749778668604	0.430704153718437	-5.85056541854723
4801	12	3482	NFYB	protein-coding	0.140045341836277	5.08595773910564	1.25041079907155	0.225843429035976	0.43081850718775	-6.36779112439182
26122	2	3641	EPC2	protein-coding	0.139142390423822	5.0471171619271	1.249929706777	0.2260154010761	0.431082210500222	-6.36252399191468
80263	1	3581	TRIM45	protein-coding	0.412363484156391	1.35093609484481	1.25511969012291	0.226068486373308	0.431119114664154	-5.46213728982269
5546	1	2123	PRCC	protein-coding	-0.134378334539258	5.68544673759691	-1.24877864922098	0.226427268736372	0.431705035378559	-6.44716653546453
83931	1	3846	STK40	protein-coding	0.126631574025193	6.59785061886742	1.24920205805911	0.226475364172432	0.431705035378559	-6.53345495395433
389119	3	1040	INKA1	protein-coding	0.20606967863882	3.12868017880245	1.24863956002366	0.226477076232714	0.431705035378559	-5.94351207837081
9695	3	6153	EDEM1	protein-coding	0.116014702116081	6.93953133677661	1.24852641970488	0.226517597712298	0.431717879368449	-6.55825175178476
91860	15	4635	CALML4	protein-coding	-0.126257485321668	5.72827192598297	-1.2480232601104	0.226697873054997	0.43199703545628	-6.45278981656431
4705	2	4915	NDUFA10	protein-coding	-0.120025416896613	6.26252142835799	-1.24761362757353	0.226844720327174	0.432212417036075	-6.50784411230014
65249	19	4339	ZSWIM4	protein-coding	-0.208543644303915	3.27634229150403	-1.24738109255496	0.226928113253185	0.432306851410622	-5.98585504698231
56245	21	4121	C21orf62	protein-coding	-0.31368846140803	1.99856528006067	-1.24712474122471	0.227020074610242	0.432417578393841	-5.6454270054299
83714	12	2777	NRIP2	protein-coding	-0.25078119189346	2.49472881210239	-1.24684116504571	0.227121835742012	0.432546935759638	-5.78095881924831
100506248	12	321	PTMAP9	pseudo	-0.20046348309496	3.18762353649829	-1.24670205089627	0.22717176957872	0.432577565705031	-5.96337763293649
728769	5	1479	SCAMP1-AS1	ncRNA	0.204123769994834	3.1581565856048	1.24622803639969	0.22734197637323	0.432817969410449	-5.9541288937114
3149	X	3556	HMGB3	protein-coding	0.119236176711757	6.09100903272545	1.24608712167749	0.227392594225124	0.432817969410449	-6.49276503833195
5438	19	872	POLR2I	protein-coding	-0.166409476184697	4.28889890196845	-1.24598453632452	0.22742944926354	0.432817969410449	-6.23188106332794
441528	X	1389	NA	NA	0.254251056106027	2.70278290269112	1.24597326889931	0.227433497503026	0.432817969410449	-5.83401473485475
26800	17	71	SNORD49A	snoRNA	0.306089383507222	1.81863893188191	1.24543150184338	0.227628212688914	0.433100734108902	-5.59567877702294
3304	6	2520	HSPA1B	protein-coding	-0.971138035155063	8.45591340320706	-1.65094649333083	0.227649865483175	0.433100734108902	-6.10656206637028
79728	16	4058	PALB2	protein-coding	0.149427175584688	4.54942400481639	1.24476254943468	0.22786881586806	0.433452753494781	-6.2831038014811
139231	X	3001	FAM199X	protein-coding	0.127996925531402	5.38421289561306	1.24417272477392	0.228081120999001	0.433741470644262	-6.41684426050626
348801	3	2217	LNP1	protein-coding	0.211429618027393	3.15608144079718	1.24408317368772	0.228113367844137	0.433741470644262	-5.95600120698083
9451	2	4648	EIF2AK3	protein-coding	0.149632393645803	4.37583907045057	1.24405803301652	0.228122421488386	0.433741470644262	-6.25031051586594
692213	20	75	SNORD110	snoRNA	0.39317551732028	1.52773354684066	1.24931125524841	0.228251749116676	0.433922806004463	-5.51283639616572
23383	19	4853	MAU2	protein-coding	0.128925007722514	5.66501925727003	1.24353969088346	0.228309148042598	0.433967366181223	-6.45089859892936
100507552	1	1143	NA	NA	-0.135049520201064	5.17800995087882	-1.2433247662475	0.228386606470253	0.43401496342172	-6.39119934605096
58533	14	3130	SNX6	protein-coding	-0.146859568176828	5.26362970841423	-1.24443826744564	0.228449208264453	0.43401496342172	-6.40145543489834
100132774	1	1574	KDM4A-AS1	ncRNA	0.172323949217647	4.07545276487794	1.24310392037268	0.22846621991002	0.43401496342172	-6.18713391012979
29890	3	6609	RBM15B	protein-coding	-0.110395508748071	6.96883020160911	-1.24309332115633	0.228470041391182	0.43401496342172	-6.56704351570673
60678	3	2216	EEFSEC	protein-coding	-0.147565095709636	4.95371703098724	-1.24277815778552	0.228583693989874	0.434125844141244	-6.35766593618722
100507266	4	2653	STX18-AS1	ncRNA	0.372493206719579	1.23120783509473	1.24274305904727	0.22859635380127	0.434125844141244	-5.44921680596137
5691	17	754	PSMB3	protein-coding	-0.11181043456317	7.0182172802814	-1.2423036930446	0.22875487484433	0.434362339618974	-6.57096307426061
79178	14	2200	THTPA	protein-coding	0.248952201022957	2.56407675712986	1.24196413539559	0.228877443303923	0.434424305909612	-5.80224669422519
116986	12	5166	AGAP2	protein-coding	-0.125958223825996	5.47119742196303	-1.2418902121591	0.228904133689143	0.434424305909612	-6.43107638900281
1632	16	1051	ECI1	protein-coding	-0.162007630704689	4.06174108624584	-1.24188297153197	0.228906748085202	0.434424305909612	-6.18815261569484
137994	8	1631	LETM2	protein-coding	0.342895103511972	1.41059779492453	1.24181507523757	0.228931264728724	0.434424305909612	-5.49433706347431
150159	4	2160	SLC9B1	protein-coding	0.221078474828116	2.87438452704633	1.2417424672071	0.228957484959796	0.434424305909612	-5.88495021827061
790955	11	640	UQCC3	protein-coding	-0.149195237729903	4.44791967733156	-1.2415384314951	0.229031178722386	0.434499618897472	-6.26889745834529
9654	2	4997	TTLL4	protein-coding	-0.130833762302899	5.33444038409331	-1.24140437124051	0.229079608603532	0.434526988027985	-6.41475307371312
1509	11	2120	CTSD	protein-coding	-0.10737978748926	7.63535972140632	-1.2412609887655	0.22913141487238	0.43456075254588	-6.59728535064277
79068	16	4292	FTO	protein-coding	-0.122598438530171	5.90060135443932	-1.24053951798182	0.229392229612544	0.434985473250772	-6.48042992168057
51603	1	3407	METTL13	protein-coding	-0.129242865303125	5.53293557592211	-1.24037980224395	0.229449998292731	0.434985473250772	-6.44015184197965
83666	3	7978	PARP9	protein-coding	-0.159262037644332	4.37329824522266	-1.24035913283282	0.229457475168906	0.434985473250772	-6.2557477993384
3099	2	7093	HK2	protein-coding	-0.106988834945999	7.68966668338778	-1.24021952230334	0.229507982256951	0.43501668722361	-6.59987215021309
100129518	6	1718	SOD2-OT1	ncRNA	-0.19108316767056	3.49925744120304	-1.23974001491427	0.229681519203146	0.435281052038707	-6.05279277555189
284702	1	5045	NA	NA	-0.112210358574949	6.7291100226229	-1.23964465607365	0.229716042196919	0.435281925153385	-6.55534625014933
1857	3	5062	DVL3	protein-coding	0.111283886619303	6.76100647163373	1.23927404865568	0.229850251877665	0.435434170429593	-6.55760846916951
9844	7	4026	ELMO1	protein-coding	0.105927685016025	7.71701798943834	1.2392346123962	0.229864536639646	0.435434170429593	-6.60149980218353
692073	1	134	SNORA16A	snoRNA	0.420685502343671	0.538059841351685	1.23910234499753	0.229912452042117	0.435460386045088	-5.29566936497014
441502	X	566	RPS26P11	pseudo	-0.443345934080177	0.654742830616916	-1.2389479326631	0.229968399389807	0.435501804357194	-5.32335035558764
441478	9	2621	NRARP	protein-coding	-0.354423868332039	1.42082564562946	-1.23869019180753	0.230061808419318	0.435614142804928	-5.50330660646614
64400	16	2222	AKTIP	protein-coding	0.180382792074947	3.6891099863805	1.23850136929323	0.230130258892692	0.435679196798475	-6.10041189982641
84771	2	2305	DDX11L2	pseudo	-0.362144922354642	1.07706122728224	-1.23820692894381	0.230237028265733	0.435816765547	-5.42026792204975
613037	16	3455	NPIPB13	protein-coding	0.166199020351119	6.86359431346031	1.26639288214485	0.230304099372634	0.435879159639054	-6.52572945798472
91289	22	2599	LMF2	protein-coding	0.137967038241552	4.91056981559599	1.23781554877069	0.230379008517549	0.435943920072272	-6.35523893216462
57325	20	3848	KAT14	protein-coding	0.138071859456132	4.81605403845582	1.2377396641178	0.230406544813219	0.435943920072272	-6.33946758962926
150248	22	864	C22orf15	protein-coding	0.388310105232169	0.838670872266278	1.23758093038604	0.230464152742438	0.43598836534354	-5.36365078879123
100128737	7	1427	NA	NA	0.406192290082973	0.62509460358905	1.23733146752421	0.230554710545912	0.436095122271494	-5.31668854954723
1075	11	7623	CTSC	protein-coding	-0.107814148352935	8.14141752333389	-1.23666982369091	0.230795026661193	0.436485074101433	-6.61305398626547
1675	19	1173	CFD	protein-coding	0.241562755122588	2.81146244162484	1.2362414737565	0.230950710211166	0.436714875079682	-5.87480481985506
84527	19	3042	ZNF559	protein-coding	0.268407911563243	2.12426508432951	1.23564897796644	0.231166185011688	0.437057653242248	-5.69020877622609
29844	19	1205	TFPT	protein-coding	-0.18129686998981	3.53180839900268	-1.23485829839275	0.231453973634919	0.437537030929086	-6.06705700138395
84798	19	1667	C19orf48	protein-coding	0.112978194443172	6.3670762522095	1.2346402301545	0.231533393532069	0.437622428035248	-6.53227662630543
388561	19	4213	ZNF761	protein-coding	0.177482995780818	3.67477447554111	1.23454218359361	0.231569108636284	0.437625205451505	-6.10151755936486
553158	22	1857	PRR5-ARHGAP8	protein-coding	-0.413996975001962	0.798830559368347	-1.23433754459909	0.231643665405911	0.437692837467549	-5.36058231762648
2905	17	4264	GRIN2C	protein-coding	-0.416202320395266	0.659859668911843	-1.23425595048733	0.231673397967799	0.437692837467549	-5.33014819663249
2140	1	2045	EYA3	protein-coding	-0.126952415946781	5.32956502382103	-1.23360044238967	0.231912368432344	0.43804867972093	-6.42348191492744
100507418	8	1602	NA	NA	0.21766807930067	2.98860324178416	1.23355126246	0.231930304952798	0.43804867972093	-5.92455499382828
9877	1	4778	ZC3H11A	protein-coding	0.10950962564507	7.05830506552739	1.23325668503502	0.23203776315295	0.438144387150174	-6.58359423242094
100506634	19	2878	NA	NA	0.220201874782021	3.09282350766273	1.23322437711389	0.232049551000265	0.438144387150174	-5.95217240683245
388011	14	1458	LINC01550	ncRNA	-0.449158038191577	0.200234339384291	-1.23283965440531	0.232189955890006	0.438303977551326	-5.23539100547316
51531	9	1646	TRMO	protein-coding	-0.232875838369677	2.72062800775467	-1.23279977429131	0.232204513888958	0.438303977551326	-5.85750288052022
2137	8	6172	EXTL3	protein-coding	0.136218600389328	4.90260067143038	1.23262504537083	0.232268305875208	0.438303977551326	-6.36018621384542
64798	8	2631	DEPTOR	protein-coding	-0.146050115856028	4.47278981440364	-1.23261693240616	0.232271268172594	0.438303977551326	-6.28438204301245
3594	19	2872	IL12RB1	protein-coding	-0.341745896988874	1.26523482948155	-1.23224807453814	0.23240598025222	0.438439997259797	-5.47221761555914
79989	7	2151	TTC26	protein-coding	0.230588463680244	2.67927992408752	1.23223168265407	0.232411968185137	0.438439997259797	-5.84462981758989
692087	17	48	SNORD49B	snoRNA	0.256489920558527	2.31667834029069	1.23179898091487	0.232570076208463	0.43867350610597	-5.74754766089145
100505882	12	638	NA	NA	-0.553266939944844	-0.0651013916210347	-1.23367107349272	0.232621044645816	0.438704889245703	-5.18107638003058
147968	19	3129	CAPN12	protein-coding	-0.169393682234031	3.78988310215368	-1.23100542877132	0.232860251682348	0.439091213848123	-6.13672920033288
79037	7	1569	PVRIG	protein-coding	-0.305395354068301	1.82905529952929	-1.23055724177653	0.233024260931485	0.439335649224469	-5.61915795920517
594837	6	73	SNORD101	snoRNA	0.431899842909571	0.700421751059187	1.23034352961143	0.233102497700543	0.439393529574792	-5.34038452550344
200205	1	7904	IBA57	protein-coding	-0.210848967683406	3.1205437583514	-1.23028554399396	0.233123728814233	0.439393529574792	-5.96533935715359
6637	2	575	SNRPG	protein-coding	-0.123483722159294	6.70833184091967	-1.2301813825898	0.233352601234586	0.439760048838929	-6.56506791494043
128387	1	2609	TATDN3	protein-coding	0.167230456355697	3.86651926799291	1.22943572064206	0.233435056512699	0.439799553961819	-6.1549741872033
9260	5	2074	PDLIM7	protein-coding	-0.135286597965728	5.09317799471762	-1.22941569752663	0.23344239569004	0.439799553961819	-6.39543762949311
100499227	11	1156	USP2-AS1	ncRNA	-0.362356536637881	1.0760089454751	-1.22915788894982	0.23353690736666	0.439912756373607	-5.43032671729378
4856	8	2601	NOV	protein-coding	0.210414310797317	3.29528301641607	1.22859027169459	0.23374509679774	0.44024002829452	-6.01078580813022
3437	10	2688	IFIT3	protein-coding	0.232407008955883	2.65156834358682	1.22780985749193	0.234031566842054	0.440714617252373	-5.84244802117318
57169	20	7371	ZNFX1	protein-coding	0.133531616817721	5.13751511825547	1.22763364149494	0.234096288306196	0.440771543872827	-6.40282107889497
51134	12	3225	CEP83	protein-coding	-0.132672554316497	5.06783674277609	-1.22726288166898	0.234232507398725	0.440955489273858	-6.3941431142237
100506668	12	2166	NRAV	ncRNA	0.270609962690849	2.25147839288715	1.2270990133742	0.234292732746629	0.440955489273858	-5.73508722468135
9657	3	2594	IQCB1	protein-coding	0.151388292400642	4.68757254675546	1.22708603924991	0.234297501539205	0.440955489273858	-6.32959112061788
4174	22	2546	MCM5	protein-coding	0.116329513397803	8.12350235452987	1.22715652743283	0.234404683628333	0.44109224739898	-6.62399715984507
11022	1	3264	TDRKH	protein-coding	-0.167435273928384	3.80805187742818	-1.22646849856627	0.23452457162661	0.441252871144943	-6.1465488567664
200734	2	4650	SPRED2	protein-coding	0.121235739176702	6.00247532832121	1.22561037746029	0.234840382120337	0.441782017240658	-6.50841809403637
56006	19	2353	SMG9	protein-coding	-0.128252739735807	5.58642165121232	-1.22545674463418	0.234896957162715	0.441823405296193	-6.46412434023102
6606	5	1625	SMN1	protein-coding	-0.136300371166206	6.53727270721731	-1.23159505503536	0.235115829761951	0.442170005670047	-6.54892534412553
100507343	13	648	NA	NA	0.114729253321513	8.69296488226507	1.22512770171441	0.235151097450272	0.442171258728226	-6.63589989022682
79699	1	8143	ZYG11B	protein-coding	0.138446491247023	4.97507015810333	1.22413174164899	0.235385319089164	0.442536013313772	-6.38205821226751
129450	2	5370	TYW5	protein-coding	0.184913819858497	3.47359350757988	1.22397674577822	0.23544249712872	0.442536013313772	-6.06270616138126
285943	7	1963	HOXA-AS2	ncRNA	0.341361896912773	1.37203278550072	1.22395920821746	0.235448967409057	0.442536013313772	-5.50543212497645
57510	6	5364	XPO5	protein-coding	-0.104307881802967	7.50806582246516	-1.22363029906762	0.235570339761405	0.442642413478505	-6.61495223462479
8427	7	3721	ZNF282	protein-coding	-0.125598907271797	5.38317474763401	-1.2236180694454	0.235574853593185	0.442642413478505	-6.44222087797367
26268	6	4983	FBXO9	protein-coding	0.119182771848966	5.79606849157806	1.22335449862046	0.235672150989716	0.442760131946131	-6.48935228958725
79664	15	7209	ICE2	protein-coding	0.114884275514921	6.44874185422827	1.22264543733756	0.235934053672962	0.443105489023183	-6.55357246234864
29924	19	3263	EPN1	protein-coding	-0.12011833632356	6.25137889026771	-1.22262598658792	0.235941241231979	0.443105489023183	-6.53678446267248
28986	X	1462	MAGEH1	protein-coding	0.242851970090447	2.72931271023069	1.22257522160766	0.235960001001859	0.443105489023183	-5.86901512396842
27252	1	3464	KLHL20	protein-coding	0.14800749639323	4.46296843280722	1.22237225836189	0.236035015717264	0.443181232126201	-6.29324212040786
88455	12	3910	ANKRD13A	protein-coding	-0.110285061013138	6.96388024544255	-1.22202175590568	0.23616460336391	0.443359404493522	-6.59196461329335
9861	3	1308	PSMD6	protein-coding	0.112236638391882	6.87278849191448	1.22171536577365	0.236277926231308	0.443462244200209	-6.58612476482083
11183	14	4403	MAP4K5	protein-coding	0.139413304269841	4.91903381555116	1.22168600500976	0.236288787914487	0.443462244200209	-6.37587867984149
57456	3	5141	KIAA1143	protein-coding	0.112366354630185	6.60944991022718	1.22137309475481	0.236404569170501	0.443614389049902	-6.56790951654433
57221	6	14882	ARFGEF3	protein-coding	0.345098178677144	1.24643301742382	1.22104182695653	0.236527190085508	0.443771899903993	-5.47818193242297
144983	13	2365	HNRNPA1L2	protein-coding	-0.141352800781087	7.38373074424869	-1.23481447445884	0.236557960884733	0.443771899903993	-6.5942075970642
2589	18	3838	GALNT1	protein-coding	0.141091771181435	6.46751750375594	1.22876470138651	0.236784092562473	0.444130914260362	-6.5457534419862
84612	20	4615	PARD6B	protein-coding	0.450951473083723	0.287643042127667	1.21971554783437	0.237018606305716	0.44450554299688	-5.26509287917799
84552	18	3836	PARD6G	protein-coding	0.456121962526174	0.373481789913039	1.21959883501692	0.237061888227247	0.444514113335862	-5.28266282195749
100128342	3	1699	NA	NA	0.446409167863378	1.407394566826	1.23395541269306	0.237092745637157	0.444514113335862	-5.49780915432932
79788	19	3291	ZNF665	protein-coding	-0.461082000362611	0.1468007786048	-1.21939696686899	0.237136763462846	0.444531421489176	-5.23940214924905
27089	5	1585	UQCRQ	protein-coding	-0.127000394028723	5.8039880557187	-1.2192132362545	0.237204926931131	0.44459398082325	-6.49552912965817
2551	21	5180	GABPA	protein-coding	0.122757695216873	6.04433950264367	1.21904759457621	0.237266392250253	0.444643969286696	-6.52044415784352
100288807	7	1059	NA	NA	0.336218175004073	1.87086644326754	1.22095358733929	0.237623903891555	0.445218460748773	-5.63664442714526
349075	7	2065	ZNF713	protein-coding	-0.291684798391512	2.05664096687224	-1.21802034971338	0.237647846947584	0.445218460748773	-5.69578571156099
4651	5	11430	MYO10	protein-coding	0.234507426070038	2.58323653773939	1.21794063886131	0.23767746609501	0.445218460748773	-5.83564716509677
9646	11	4309	CTR9	protein-coding	-0.11619069038944	6.53318137139951	-1.21730442484016	0.23791397273231	0.445573677322666	-6.56718559672575
9098	17	7971	USP6	protein-coding	-0.348631722503689	1.17018199361743	-1.21724295828151	0.23793683183738	0.445573677322666	-5.46637647174295
143	13	5469	PARP4	protein-coding	0.107843345507706	6.84813932896328	1.21713106801265	0.237978447557973	0.445586312284737	-6.58998229349787
79719	15	2846	AAGAB	protein-coding	-0.113301559418124	6.7460457087379	-1.21699099059119	0.238030554827504	0.445618584843346	-6.58356745205602
729082	15	1894	OIP5-AS1	ncRNA	0.159175541130584	5.55212211689504	1.22763165071	0.238092790394069	0.445669806422413	-6.45436464945913
26063	16	1583	DECR2	protein-coding	-0.183809391517456	3.4642025149775	-1.2165688735158	0.238187630264837	0.445719088038598	-6.07121738631694
79750	3	1812	ZNF385D	protein-coding	0.505825713920817	0.155906462610663	1.21692105842208	0.238188876454776	0.445719088038598	-5.24094412322893
1382	1	969	CRABP2	protein-coding	-0.436945590681251	0.332374418876822	-1.21613775597175	0.238348136287417	0.445951805800426	-5.2809645226887
5627	3	3580	PROS1	protein-coding	0.166085846133205	4.05775362114712	1.21594719577672	0.238419108489387	0.446019292546607	-6.21583053687263
8654	4	7217	PDE5A	protein-coding	0.260854188202142	2.23323237367271	1.21576601006873	0.238486604166736	0.446055347008943	-5.74307566234552
2021	9	1145	ENDOG	protein-coding	-0.154969866670585	4.31768734311822	-1.21570806770777	0.238508192042578	0.446055347008943	-6.27388294126472
80852	3	7976	GRIP2	protein-coding	0.446071508459679	0.494686785683064	1.21504911483164	0.238753805995769	0.446449354231773	-5.31320370317151
55798	7	2182	METTL2B	protein-coding	-0.133023248435559	5.36203810056956	-1.21488415301255	0.238815322919579	0.446499050708018	-6.44991013820734
26005	11	6282	C2CD3	protein-coding	0.127013524951813	5.59280568742739	1.21471023454209	0.238880192974383	0.446555000880579	-6.47705757077381
6571	10	3872	SLC18A2	protein-coding	-0.219680668348416	2.7757143094437	-1.21440617357394	0.238993637218837	0.446701724443398	-5.89367792097477
91664	19	4311	ZNF845	protein-coding	0.218664757936564	3.14491306327549	1.21403804919764	0.239131038138787	0.446811269251452	-5.98845880679156
64746	1	3565	ACBD3	protein-coding	-0.130225010076038	5.08963418929948	-1.21397591260056	0.23915423629218	0.446811269251452	-6.41321634581045
100310812	7	1983	SPDYE2B	protein-coding	0.591056898610282	4.82116553070705	1.48564054727439	0.239157139187725	0.446811269251452	-6.00817899730143
84126	3	2509	ATRIP	protein-coding	-0.14296683321128	4.46040883891548	-1.21290769810999	0.239553312340133	0.4474752536008	-6.30534413145302
5476	20	2287	CTSA	protein-coding	-0.115300143251964	5.99781187303694	-1.21276336110729	0.239607274230304	0.4474752536008	-6.52367130213046
9901	3	8932	SRGAP3	protein-coding	-0.183117164825692	3.84250015409616	-1.21273577599909	0.239617588261231	0.4474752536008	-6.17115142021164
84364	11	2762	ARFGAP2	protein-coding	-0.113426734393588	6.73955452678351	-1.21210241499756	0.239854493800721	0.447852217457541	-6.58888940208275
100506637	3	3467	PRKAR2A-AS1	ncRNA	0.454373463632323	0.38798319077193	1.21191053658562	0.239926300076774	0.447853225843258	-5.2944524925652
80124	8	8176	VCPIP1	protein-coding	0.122070310015251	5.54147476625196	1.21188030286861	0.239937615869601	0.447853225843258	-6.4745490433621
10957	6	2133	PNRC1	protein-coding	0.130530835786225	5.22361691985732	1.211820040402	0.239960171949979	0.447853225843258	-6.43399740271282
100505493	14	1763	NA	NA	-0.294560285434777	1.95710494021066	-1.21148563711171	0.240085367478057	0.448021453125306	-5.6759962153356
286102	8	4033	TMED10P1	pseudo	0.335109923333942	1.32715607903829	1.21130373702811	0.240153488944841	0.448083141367518	-5.50882448239284
90293	X	4768	KLHL13	protein-coding	0.273510440914749	2.05267193016782	1.21098421736401	0.240273184397012	0.448241025315243	-5.69939416060049
81926	19	1716	ABHD17A	protein-coding	-0.128673936021242	5.30503579999759	-1.21076965275019	0.240353587998014	0.448325573058914	-6.44736696103353
5825	1	3797	ABCD3	protein-coding	-0.129784418106201	5.33279090395394	-1.21065707999105	0.240395780455631	0.448338832230372	-6.45113121857467
54867	2	3040	TMEM214	protein-coding	-0.111584292448424	6.61245967030988	-1.20974173930278	0.24073906046774	0.448913534761018	-6.58228989320301
6160	2	1481	RPL31	protein-coding	-0.11619387692643	7.82891894884098	-1.20981246113667	0.240997018552572	0.449328990382743	-6.63889104819653
25989	15	2635	ULK3	protein-coding	-0.114638046305997	5.95954486672834	-1.20863939752268	0.241152965199989	0.449554156424604	-6.5245715179005
2015	19	3123	ADGRE1	protein-coding	0.427171221804595	0.739786921379024	1.2081342261515	0.241342826115528	0.449833652249996	-5.37470064276935
55775	14	3747	TDP1	protein-coding	-0.122774536211479	5.55037978437013	-1.20805318084632	0.241373296304736	0.449833652249996	-6.48057823365603
22974	20	3662	TPX2	protein-coding	-0.102163158654265	8.84770608139411	-1.20784914212317	0.241450020623567	0.449911025597633	-6.65871183978013
8295	7	12588	TRRAP	protein-coding	0.104824802238762	7.69043211720906	1.20744064895174	0.241603681180184	0.449982687158058	-6.63868446601102
30819	10	2760	KCNIP2	protein-coding	-0.437511882442298	0.431757522150942	-1.20742668869529	0.241608933841068	0.449982687158058	-5.31127214134005
10943	X	4954	MSL3	protein-coding	0.144741753486715	4.59483283320825	1.20730957648137	0.241653001682435	0.449982687158058	-6.33593246778636
100506040	9	2055	NA	NA	-0.186828622880322	3.32766116319895	-1.20730116365149	0.241656167558347	0.449982687158058	-6.04654026239173
6262	1	16365	RYR2	protein-coding	0.121136347370514	6.22580519616296	1.20709464977103	0.241733891738639	0.449982687158058	-6.55217925733999
51102	1	2434	MECR	protein-coding	-0.13727967488353	4.93304872667648	-1.20707487127822	0.241741336625951	0.449982687158058	-6.39672116834948
345275	4	2395	HSD17B13	protein-coding	0.403201510232596	0.725116513950369	1.20702404364771	0.241760469618601	0.449982687158058	-5.3723856444044
64853	1	3006	AIDA	protein-coding	0.139287443175094	5.47492943601751	1.20812832073179	0.241799215329616	0.449982687158058	-6.47066559688061
163786	1	3899	SASS6	protein-coding	0.134833383242139	4.76997712466479	1.2069047156337	0.241805392653133	0.449982687158058	-6.36800628177854
10057	3	7062	ABCC5	protein-coding	0.133069594868686	5.32874159833413	1.20637378935457	0.242005345509347	0.450289212327308	-6.45456391162894
5930	16	7257	RBBP6	protein-coding	0.130049352133065	6.29823046534184	1.20860346762539	0.242073480842876	0.450350416609567	-6.55646392078769
22980	16	2259	TCF25	protein-coding	-0.128090025899746	6.14638832843405	-1.20671488467149	0.242193075875076	0.45050732410591	-6.54544300112179
8492	4	4573	PRSS12	protein-coding	0.258977871281362	2.50573309514941	1.20528219467812	0.242416846257023	0.450857936009096	-5.82940649996013
1727	22	3517	CYB5R3	protein-coding	-0.109608733711076	6.56163469692342	-1.20461229847442	0.242669640914669	0.451203496790919	-6.58441785672345
646471	1	3653	LOC646471	ncRNA	-0.167819206008888	4.02787202883235	-1.20460270277627	0.242673263435635	0.451203496790919	-6.22452797265517
100507200	19	472	NA	NA	0.336953719402377	1.50985638556528	1.2045003377087	0.242711910344836	0.451209703563668	-5.56211697583549
9846	11	6236	GAB2	protein-coding	0.174908544244468	6.50239347690597	1.23735307421998	0.243018003978085	0.451713028776139	-6.53225603827191
100288695	2	1982	LIMS4	protein-coding	0.259816788467827	2.2427350397658	1.20351460191773	0.243084303760785	0.451770552320982	-5.75991869603072
